"customer_id","last_purchase","frequency","monetary"
"15907","6/16/11 12:45","3","967.45"
"15909","6/19/11 10:38","1","191.94"
"15910","9/1/11 16:59","8","1232.18"
"15912","6/14/11 14:29","2","264.62"
"15916","9/23/11 15:18","8","1528.09"
"15917","4/6/11 10:40","1","123.1"
"15918","6/2/11 11:42","2","334.23"
"15919","12/6/10 11:26","2","639.89"
"15920","7/8/11 15:31","4","167.5"
"15921","6/20/11 11:03","1","336.03"
"15922","12/1/10 13:51","1","369.5"
"15923","12/2/10 12:16","1","127.08"
"15925","5/29/11 15:35","1","207.15"
"15930","10/3/11 14:52","1","426.63"
"15932","9/12/11 14:24","8","2495.87"
"15933","9/29/11 16:42","3","1107.46"
"15935","4/14/11 13:27","2","416.86"
"15937","10/6/11 15:48","1","145.35"
"15938","8/19/11 12:56","5","404.58"
"15939","9/11/11 11:30","15","6115.01"
"15940","2/1/11 16:18","1","35.8"
"15942","7/29/11 9:01","1","337.44"
"15944","3/8/11 10:33","1","325.1"
"15945","12/9/10 13:14","1","181"
"15947","9/18/11 10:46","1","1708.24"
"15948","12/1/11 15:32","2","955.24"
"15949","9/29/11 17:34","2","364.72"
"15950","9/22/11 11:17","4","1765.51"
"15951","2/27/11 11:57","2","708.22"
"15952","7/3/11 13:33","4","806.57"
"15953","5/12/11 11:44","8","1659.38"
"15955","9/29/11 14:12","14","4416.26"
"15957","11/8/11 12:14","1","428.89"
"15958","9/26/11 13:41","1","104.35"
"15963","11/20/11 11:33","2","470.76"
"15965","12/7/10 13:18","4","845.64"
"15967","11/16/11 15:41","2","418.83"
"15969","6/7/11 12:19","3","666.1"
"15970","2/9/11 12:08","1","314.1"
"15971","9/12/11 10:47","12","4199.85"
"15973","12/8/10 11:42","1","307.82"
"15974","9/5/11 15:40","7","3442.15"
"15975","9/16/11 13:33","1","371.01"
"15976","6/27/11 13:00","2","430.94"
"15977","11/22/11 13:29","2","1054.73"
"15978","9/23/11 15:21","1","1098.78"
"15980","9/12/11 9:41","3","2398.86"
"15981","9/23/11 13:24","8","3408.48"
"15983","12/9/10 10:45","4","1475.02"
"15984","9/29/11 19:30","10","2837.67"
"15985","8/8/11 16:31","2","1142.42"
"15986","11/9/11 15:17","1","168.12"
"15987","8/11/11 9:45","7","1451.28"
"15988","11/20/11 13:23","1","158.03"
"15990","2/25/11 15:35","2","792.11"
"15992","12/6/11 11:00","1","41.99"
"15993","12/1/11 10:45","7","2797.57"
"15994","10/16/11 12:28","1","427.07"
"15996","9/12/11 15:14","6","1060.68"
"15998","9/13/11 15:37","5","3089.97"
"16000","12/7/11 12:17","3","12393.7"
"16003","7/28/11 11:20","5","2735.37"
"16005","6/10/11 12:01","4","615.39"
"16006","5/12/11 13:12","1","101.4"
"16007","6/12/11 12:01","4","1701.94"
"16008","9/25/11 14:38","3","478.78"
"16009","7/3/11 11:26","4","992.71"
"16010","4/8/11 10:14","3","407.5"
"16011","9/8/11 15:41","16","3362.71"
"16012","8/3/11 11:44","3","1415.29"
"16013","9/30/11 12:40","47","37130.6"
"16014","7/10/11 16:29","3","662.38"
"16015","12/6/11 10:58","3","705.39"
"16016","9/21/11 12:46","8","1508.76"
"16017","10/23/11 12:56","1","211.88"
"16018","6/12/11 13:52","2","408.9"
"16019","7/26/11 14:03","9","3786.24"
"16020","11/23/11 11:18","3","851.01"
"16022","3/24/11 13:16","1","628.28"
"16023","5/31/11 14:19","3","719.81"
"16024","11/27/11 13:26","1","251.24"
"16025","11/10/11 11:45","1","439.66"
"16026","10/27/11 13:53","1","236.09"
"16027","9/9/11 10:47","6","934.62"
"16029","9/7/11 9:45","63","81024.84"
"16030","2/3/11 11:28","1","331.24"
"16031","9/8/11 13:07","2","548.94"
"16033","9/18/11 15:41","20","8816.4"
"16034","5/27/11 16:17","3","437.7"
"16036","9/13/11 14:53","2","758.92"
"16037","3/15/11 9:13","3","855.02"
"16038","6/15/11 13:50","3","471.78"
"16040","7/14/11 16:12","3","1313.55"
"16041","7/21/11 16:28","3","3166.4"
"16042","8/24/11 12:04","5","1197.27"
"16043","5/12/11 13:43","4","773.99"
"16045","8/12/11 12:41","4","1340.7"
"16048","12/1/10 15:28","2","256.44"
"16049","9/25/11 14:33","3","1111.79"
"16050","6/19/11 11:44","1","137.9"
"16052","10/16/11 15:13","1","362.06"
"16053","8/9/11 14:57","2","1511.95"
"16054","7/17/11 13:08","1","783.9"
"16055","5/3/11 9:26","1","134.8"
"16056","10/25/11 15:19","1","664.85"
"16057","9/4/11 15:21","7","2263.12"
"16059","9/29/11 11:35","6","1459.86"
"16062","7/29/11 12:50","4","1153.62"
"16063","3/24/11 14:56","1","335.32"
"16065","12/9/10 13:03","1","372.09"
"16066","8/7/11 14:33","5","1521.87"
"16070","11/7/11 16:36","2","852.15"
"16071","10/26/11 11:14","1","326.24"
"16072","2/24/11 14:32","1","584.32"
"16073","2/15/11 15:41","1","122.4"
"16076","9/8/11 12:04","10","2234.73"
"16078","3/1/11 9:47","1","79.2"
"16079","11/23/11 12:48","3","1352"
"16080","9/19/11 10:42","2","217.16"
"16081","9/13/11 13:47","5","2806.9"
"16083","8/31/11 10:47","2","1317.62"
"16084","2/13/11 16:05","1","436.18"
"16085","9/21/11 15:39","5","981.51"
"16086","9/2/11 13:22","5","1121.39"
"16091","7/8/11 8:45","2","315.06"
"16092","8/17/11 10:46","3","817.86"
"16093","8/25/11 11:09","1","17"
"16094","5/4/11 13:57","4","1078.23"
"16096","3/20/11 13:38","1","320.62"
"16097","4/13/11 13:47","1","185.05"
"16098","9/13/11 9:59","7","2005.63"
"16099","7/25/11 10:28","3","731.9"
"16101","9/30/11 10:18","1","1290.7"
"16102","9/2/11 11:54","3","1842.14"
"16103","9/21/11 11:55","6","1429.64"
"16104","10/9/11 10:23","1","302.36"
"16105","4/5/11 10:13","1","336.96"
"16106","10/5/11 10:37","1","108.38"
"16107","9/11/11 12:03","7","3204.16"
"16108","9/16/11 11:48","1","842.5"
"16109","5/5/11 9:17","2","611.88"
"16110","3/22/11 13:54","3","1337.48"
"16112","7/7/11 15:47","4","195.74"
"16113","6/9/11 16:16","1","161.38"
"16114","6/22/11 10:13","1","135.75"
"16115","9/28/11 14:26","8","1667.97"
"16116","5/12/11 12:01","1","612.78"
"16117","6/3/11 11:42","1","232.21"
"16119","9/28/11 10:15","2","423.36"
"16120","10/11/11 14:22","4","1309.14"
"16121","5/8/11 11:52","2","867.11"
"16122","9/27/11 15:34","4","684.42"
"16123","10/19/11 9:18","1","307.78"
"16124","1/26/11 14:45","1","249"
"16125","12/7/10 15:48","1","289.35"
"16126","8/30/11 10:07","4","6287.77"
"16127","10/31/11 13:58","1","656.25"
"16128","9/23/11 14:17","5","1880.22"
"16131","8/16/11 12:32","6","3506.54"
"16133","9/30/11 12:30","33","14589.04"
"16134","12/15/10 14:00","2","618.09"
"16135","3/22/11 12:30","1","517.55"
"16136","9/23/11 9:00","3","709.38"
"16139","8/19/11 14:49","3","635.41"
"16140","12/3/10 14:40","2","725.18"
"16141","9/12/11 13:11","1","620.4"
"16142","4/4/11 10:16","1","535.34"
"16143","8/23/11 16:01","6","2424.94"
"16144","4/7/11 10:09","1","175.2"
"16145","9/27/11 10:26","11","3799.49"
"16146","7/5/11 14:20","3","734.13"
"16147","7/29/11 9:57","1","375"
"16148","2/16/11 14:01","1","76.32"
"16149","7/20/11 14:54","2","280.52"
"16150","9/12/11 9:43","5","2053.02"
"16152","3/16/11 9:47","1","1829.04"
"16153","8/16/11 9:34","5","1824.23"
"16156","9/15/11 14:58","9","3122.04"
"16157","9/28/11 11:48","3","656.69"
"16159","3/3/11 12:27","1","348.2"
"16160","9/15/11 10:53","2","1025.44"
"16161","9/22/11 14:53","19","5575.56"
"16162","4/1/11 15:03","1","37.4"
"16163","4/21/11 15:15","2","856.6"
"16164","11/22/11 15:04","3","822.48"
"16168","9/6/11 11:53","27","3787.6"
"16169","9/25/11 11:33","4","1822.97"
"16170","8/19/11 10:06","6","1885.05"
"16171","10/11/11 14:51","1","73.2"
"16172","9/5/11 13:22","5","1140.21"
"16173","9/9/11 9:03","6","1418.32"
"16174","8/5/11 13:26","3","1009.55"
"16175","9/6/11 14:32","4","1037.59"
"16177","10/20/11 12:57","1","331.95"
"16178","7/24/11 16:05","1","197.9"
"16179","10/10/11 9:41","1","215.83"
"16180","8/4/11 13:15","8","10254.18"
"16181","9/27/11 13:38","1","305.54"
"16182","9/28/11 13:23","4","6617.65"
"16183","10/3/11 14:59","1","338.71"
"16184","8/26/11 9:55","6","1158.79"
"16185","4/21/11 11:59","2","529.41"
"16186","8/28/11 12:57","12","4006.94"
"16187","9/25/11 13:16","15","6911.44"
"16188","7/21/11 16:20","4","981.86"
"16189","9/15/11 15:21","2","215.48"
"16190","10/30/11 15:59","1","215.08"
"16191","3/22/11 8:54","13","5180.52"
"16193","4/17/11 11:45","1","314.45"
"16198","9/25/11 14:58","1","400.68"
"16200","6/28/11 15:47","2","1080.62"
"16201","8/22/11 10:47","4","1863.47"
"16202","12/14/10 10:43","1","365.27"
"16203","7/15/11 12:45","4","592.9"
"16204","11/16/11 13:40","1","405.71"
"16205","6/13/11 11:33","4","761.38"
"16206","8/7/11 10:45","4","537.06"
"16207","11/14/11 13:51","1","394.38"
"16208","2/23/11 13:37","2","664.26"
"16209","9/12/11 11:58","5","2262.62"
"16210","9/2/11 12:33","18","21086.3"
"16211","9/12/11 12:11","1","547.02"
"16212","3/1/11 12:51","2","690.34"
"16213","9/22/11 10:03","1","159"
"16214","6/22/11 11:30","3","1062.75"
"16215","9/20/11 10:18","1","242.35"
"16216","3/17/11 15:34","1","914.93"
"16217","4/18/11 13:31","2","304.25"
"16218","8/17/11 9:16","7","3084.68"
"16221","3/9/11 10:51","3","864.86"
"16222","1/25/11 13:38","1","846.72"
"16224","7/21/11 19:17","4","1295.3"
"16225","7/13/11 12:18","5","1096.32"
"16226","5/20/11 14:41","3","255.12"
"16227","4/28/11 13:33","1","314.22"
"16229","9/13/11 17:16","2","1010.6"
"16230","6/3/11 10:06","2","542.03"
"16232","7/19/11 13:01","4","990.88"
"16233","9/29/11 17:27","3","536.68"
"16235","9/19/11 15:04","5","867.31"
"16236","9/22/11 14:10","1","432.2"
"16239","6/3/11 9:30","2","414.2"
"16240","9/23/11 13:44","2","3718.8"
"16241","9/4/11 13:38","13","2607.87"
"16242","6/27/11 14:41","7","3603.21"
"16243","11/6/11 12:32","2","409.1"
"16244","5/12/11 10:18","2","1522.75"
"16245","8/10/11 9:34","3","1413.66"
"16247","6/22/11 14:23","1","114.56"
"16248","10/9/11 11:32","1","152.94"
"16249","8/19/11 11:47","5","1800.07"
"16250","3/23/11 15:07","2","389.44"
"16253","3/29/11 13:33","2","3683.86"
"16255","9/5/11 10:15","8","2619.91"
"16256","3/18/11 12:18","1","752.43"
"16257","6/16/11 10:11","1","46.95"
"16258","8/4/11 14:33","5","5203.51"
"16260","10/20/11 9:40","1","1035.45"
"16261","9/25/11 13:23","4","746.83"
"16265","8/21/11 12:39","9","5447"
"16266","9/27/11 12:08","7","861.89"
"16268","9/29/11 18:30","2","667.65"
"16270","12/21/10 14:26","1","1141.24"
"16271","8/5/11 17:43","5","1429.24"
"16272","8/15/11 10:54","1","411.7"
"16274","12/1/10 15:35","1","357.95"
"16275","5/27/11 12:41","1","559.87"
"16276","6/16/11 9:34","1","810.6"
"16278","8/31/11 17:12","1","566.38"
"16279","9/13/11 16:26","3","1509.58"
"16281","9/28/11 14:57","1","2062.06"
"16282","1/4/11 11:42","1","168.3"
"16283","8/11/11 12:00","5","1570.81"
"16284","11/8/11 16:12","2","823.97"
"16287","6/23/11 9:08","1","142.5"
"16292","8/10/11 12:24","1","302.25"
"16293","9/9/11 10:09","10","2248.99"
"16295","11/30/11 8:17","4","1328.55"
"16297","3/16/11 8:29","1","301.9"
"16298","6/6/11 10:06","3","598.2"
"16302","8/5/11 9:44","1","233.22"
"16303","8/16/11 11:04","3","5360.63"
"16305","7/24/11 12:18","1","361.22"
"16306","5/10/11 12:12","6","632.27"
"16308","8/24/11 10:52","4","2560"
"16309","8/25/11 15:35","2","706.57"
"16311","11/22/11 8:54","2","616.26"
"16313","12/6/11 13:02","2","274.15"
"16315","1/13/11 11:57","1","226.37"
"16316","7/5/11 14:42","8","2938.91"
"16317","8/12/11 12:46","3","1341.65"
"16318","11/4/11 13:05","1","328.15"
"16319","5/6/11 11:27","1","404.4"
"16320","6/20/11 15:25","2","1038.46"
"16321","9/28/11 14:55","5","373.65"
"16322","12/8/11 15:41","2","326.75"
"16323","5/27/11 14:48","1","207.5"
"16324","8/3/11 12:58","3","428.68"
"16325","7/7/11 13:44","3","594.24"
"16326","9/4/11 12:09","14","3110.96"
"16327","9/20/11 13:20","6","3844.22"
"16330","8/19/11 17:10","3","251.91"
"16332","9/28/11 14:43","7","1593.2"
"16333","9/2/11 9:09","22","26626.8"
"16337","11/3/11 10:03","1","151.05"
"16338","7/5/11 13:56","1","214.8"
"16339","2/28/11 13:41","1","109.95"
"16340","8/24/11 14:53","1","549.07"
"16341","9/15/11 12:03","4","1971.87"
"16342","9/25/11 14:36","4","322.41"
"16343","11/23/11 17:45","2","370.48"
"16344","7/4/11 15:50","1","101.1"
"16345","10/26/11 16:03","1","575.41"
"16347","11/3/11 13:01","2","887.65"
"16348","9/22/11 14:29","7","1469.45"
"16349","2/22/11 12:40","1","53.5"
"16350","9/15/11 18:49","4","1116.47"
"16351","1/11/11 10:26","1","153.9"
"16352","11/22/11 10:32","2","494.44"
"16353","9/9/11 12:41","23","6675.71"
"16354","9/27/11 16:28","2","395.8"
"16356","5/26/11 11:51","3","211.77"
"16357","6/30/11 16:51","3","658.88"
"16358","9/21/11 13:48","4","2027.5"
"16359","9/6/11 12:11","9","1750.92"
"16360","9/20/11 13:11","6","3512.53"
"16361","9/29/11 13:13","4","896.66"
"16362","9/9/11 15:03","5","734.77"
"16363","10/17/11 14:14","1","109.36"
"16364","7/25/11 14:35","2","707.04"
"16365","8/8/11 16:15","9","1540.42"
"16366","11/21/11 8:19","1","327.3"
"16367","12/12/10 12:01","2","804.49"
"16368","12/7/11 13:12","2","497.43"
"16369","9/20/11 11:16","3","1553.66"
"16370","9/18/11 15:55","4","1320.56"
"16372","11/6/11 13:08","2","367.93"
"16374","3/22/11 13:46","2","473.03"
"16376","12/1/11 11:38","2","987.01"
"16377","3/17/11 15:41","1","676.2"
"16378","4/6/11 15:07","3","362.95"
"16379","9/22/11 9:33","4","2157.4"
"16380","10/9/11 15:40","1","1780.59"
"16383","9/26/11 12:45","2","668.36"
"16384","9/11/11 11:19","2","584.5"
"16385","7/4/11 13:53","3","555.89"
"16386","3/31/11 12:19","2","317.2"
"16387","1/21/11 11:34","1","94.36"
"16389","9/22/11 15:54","4","1382.07"
"16392","3/15/11 12:11","1","221.19"
"16393","9/6/11 12:56","13","3046.21"
"16394","9/28/11 14:21","5","1555.34"
"16395","9/22/11 11:46","5","1486.9"
"16398","7/8/11 15:16","2","1705.8"
"16399","4/18/11 13:46","2","408.57"
"16400","9/6/11 12:27","1","303.93"
"16401","9/14/11 11:50","12","4098.32"
"16402","3/20/11 12:25","2","299.6"
"16403","1/31/11 13:39","1","177.5"
"16404","9/30/11 14:55","1","443.05"
"16405","2/2/11 17:08","2","167.25"
"16406","11/21/11 11:57","1","163.07"
"16407","9/26/11 13:21","10","2126.93"
"16409","9/13/11 14:06","5","2028.88"
"16411","12/5/10 13:26","2","214.65"
"16412","10/17/11 12:35","1","151.83"
"16413","10/14/11 12:08","1","262.2"
"16414","3/4/11 13:27","2","126.25"
"16415","10/26/11 13:35","1","210.35"
"16416","11/13/11 12:50","3","1051.4"
"16418","9/8/11 10:35","3","675.27"
"16419","8/3/11 9:47","6","972.23"
"16422","9/27/11 12:26","51","34684.4"
"16423","11/15/11 9:21","1","346.12"
"16424","6/1/11 13:40","1","133.56"
"16425","2/10/11 14:30","1","302.7"
"16426","9/8/11 12:19","10","1908.25"
"16427","3/21/11 17:10","2","241.06"
"16429","8/25/11 13:54","1","284.55"
"16430","10/13/11 14:47","1","300.85"
"16431","5/10/11 14:09","3","642.81"
"16432","10/6/11 13:59","1","287.4"
"16433","11/11/11 14:09","1","184.26"
"16434","9/4/11 12:54","7","1522.25"
"16438","9/18/11 13:31","5","798.35"
"16440","5/9/11 12:25","5","3640.67"
"16441","2/21/11 17:35","2","381.2"
"16442","4/26/11 11:51","3","616.79"
"16444","9/5/11 14:27","4","654.67"
"16445","11/6/11 12:32","1","230.51"
"16446","5/18/11 9:52","2","168472.5"
"16447","7/27/11 12:45","1","259.01"
"16448","5/25/11 16:28","1","188.89"
"16449","5/26/11 10:25","2","707.69"
"16450","7/13/11 11:47","1","311.92"
"16451","9/13/11 9:17","1","266.97"
"16454","10/6/11 16:57","2","6.9"
"16455","9/6/11 10:46","7","1841.18"
"16456","9/1/11 13:50","5","2158.37"
"16457","5/5/11 13:19","1","208.36"
"16458","9/28/11 14:38","18","3482.74"
"16460","9/28/11 12:22","3","814.72"
"16461","6/15/11 12:07","1","151.42"
"16462","9/27/11 10:24","3","136"
"16463","5/19/11 14:45","4","1422.4"
"16464","9/20/11 13:42","3","1314.68"
"16466","8/28/11 13:08","7","1603.46"
"16468","9/26/11 14:13","1","74.9"
"16469","9/13/11 15:57","4","650.43"
"16470","8/16/11 11:40","4","762.39"
"16471","3/10/11 9:41","1","223.95"
"16473","6/28/11 9:10","3","316.11"
"16474","9/11/11 16:09","7","1871.5"
"16475","9/12/11 14:37","4","544.3"
"16477","7/31/11 12:47","7","2494.46"
"16478","11/14/11 15:51","3","331"
"16479","11/29/11 13:40","2","300.83"
"16480","9/25/11 11:40","1","769.29"
"16482","11/24/11 12:33","1","220.62"
"16483","5/31/11 13:08","1","139.35"
"16484","6/2/11 10:39","2","404.3"
"16485","9/23/11 15:50","1","363.65"
"16488","8/17/11 9:05","3","498.8"
"16491","10/24/11 10:18","1","731.5"
"16493","9/21/11 11:10","4","1351.63"
"16494","2/16/11 12:49","1","826.53"
"16495","3/8/11 16:39","3","684.41"
"16496","5/16/11 10:48","3","1599.52"
"16497","5/20/11 13:58","6","2965.69"
"16498","7/1/11 15:07","2","100.97"
"16499","12/14/10 13:31","2","365.45"
"16500","12/5/11 12:04","6","400.86"
"16503","8/25/11 11:46","4","1431.93"
"16504","11/14/11 15:18","1","484.38"
"16505","11/8/11 12:14","1","777.6"
"16506","11/20/11 12:17","2","90.3"
"16509","2/16/11 9:25","1","363.7"
"16510","12/2/10 13:39","1","248.1"
"16511","7/18/11 10:49","3","950.26"
"16513","12/5/11 10:18","4","874.59"
"16515","9/9/11 11:15","5","1627.13"
"16516","11/9/11 14:59","1","101.7"
"16517","3/7/11 13:50","1","162.7"
"16518","2/28/11 16:36","2","484.32"
"16519","12/9/10 14:08","2","215.08"
"16520","6/6/11 13:24","3","1046.57"
"16523","9/5/11 9:16","21","9418.47"
"16525","9/21/11 10:39","26","13027.45"
"16526","6/21/11 12:02","1","290.36"
"16527","9/19/11 16:21","1","228.06"
"16528","12/6/11 12:45","1","244.41"
"16529","6/2/11 17:23","1","455.25"
"16531","9/26/11 15:23","7","1244.59"
"16532","7/27/11 10:41","3","6748.8"
"16533","11/20/11 13:08","3","1095.56"
"16535","12/4/11 15:18","1","593.75"
"16536","8/21/11 15:54","1","548.97"
"16539","5/4/11 9:52","4","1388.81"
"16542","10/17/11 10:47","1","119.62"
"16545","6/28/11 10:37","1","339.3"
"16546","2/22/11 11:20","2","787.15"
"16549","9/11/11 13:58","10","4154.64"
"16550","8/23/11 11:12","5","2298.97"
"16551","9/5/11 9:38","3","922.12"
"16552","4/11/11 10:04","2","379.73"
"16553","6/29/11 15:42","12","5719.82"
"16554","5/1/11 14:17","3","837.1"
"16555","8/22/11 12:32","2","285.89"
"16556","8/26/11 11:58","7","3313.79"
"16557","7/25/11 13:28","2","281.85"
"16558","9/8/11 14:21","20","8338.49"
"16560","12/16/10 14:36","2","841.41"
"16561","12/4/11 11:50","2","511.12"
"16563","10/17/11 11:51","1","1077.74"
"16565","12/10/10 15:21","1","173.7"
"16566","6/22/11 14:24","5","614.66"
"16567","5/29/11 13:57","2","865.6"
"16569","12/6/11 15:32","1","124.2"
"16570","8/4/11 14:06","10","3738.4"
"16571","6/16/11 13:14","3","1421.69"
"16572","8/4/11 16:34","3","1009.6"
"16573","9/16/11 9:13","2","663.61"
"16574","9/29/11 13:39","1","451.44"
"16581","6/10/11 10:05","1","105.84"
"16582","8/18/11 17:02","1","313.62"
"16583","12/1/10 12:03","1","233.45"
"16584","9/20/11 13:45","2","936.08"
"16586","4/5/11 9:32","1","463.95"
"16587","4/21/11 15:51","1","225.15"
"16589","9/29/11 14:50","3","459.24"
"16591","10/2/11 10:43","1","213.5"
"16592","7/26/11 11:39","16","4113.68"
"16593","6/3/11 12:17","3","330.03"
"16594","9/25/11 14:08","1","181.09"
"16595","10/9/11 13:15","1","360.16"
"16596","12/8/10 16:18","2","250.15"
"16597","12/5/11 15:44","1","90.04"
"16598","2/27/11 11:42","1","145.05"
"16600","9/26/11 14:25","6","813.52"
"16601","10/30/11 11:09","1","244.8"
"16602","11/3/11 15:54","1","528.08"
"16603","9/9/11 13:02","2","482.47"
"16607","9/27/11 12:57","14","3347.71"
"16609","9/13/11 9:43","7","5493.46"
"16610","5/4/11 13:13","1","75.66"
"16611","6/6/11 15:46","1","129.49"
"16612","8/12/11 14:32","4","1187.66"
"16613","9/30/11 15:52","1","618.59"
"16614","6/10/11 11:36","1","506.19"
"16616","7/5/11 13:38","2","500.42"
"16617","4/18/11 10:35","1","151.85"
"16618","5/13/11 10:37","5","2647.59"
"16619","3/21/11 8:18","1","226.21"
"16620","3/24/11 10:37","2","178.96"
"16621","7/15/11 11:45","4","813.48"
"16623","4/8/11 10:09","1","129.45"
"16624","9/20/11 12:39","2","810.57"
"16625","3/10/11 12:50","1","333.08"
"16626","9/27/11 9:05","17","4413.1"
"16627","9/21/11 14:38","1","322.8"
"16628","8/25/11 12:11","5","2188.05"
"16629","9/4/11 16:12","2","417.73"
"16633","9/22/11 15:39","6","2883.1"
"16634","5/1/11 12:09","2","217.9"
"16637","8/8/11 12:00","4","1154.47"
"16638","9/1/11 17:14","10","1680.72"
"16639","5/17/11 10:10","3","1257.51"
"16641","8/26/11 12:49","1","231.1"
"16642","5/16/11 12:35","2","688.33"
"16643","4/8/11 8:24","1","487.51"
"16644","6/15/11 12:39","2","833.78"
"16647","6/23/11 11:47","2","214.06"
"16648","10/28/11 8:58","1","290.66"
"16650","9/29/11 9:51","1","518.42"
"16652","8/22/11 11:00","7","6773.97"
"16653","9/29/11 13:38","2","1212.66"
"16654","7/21/11 15:23","4","601.27"
"16655","9/25/11 14:37","6","3794.52"
"16656","9/5/11 9:20","15","8625.8"
"16657","7/14/11 11:45","4","933.62"
"16658","12/6/10 13:47","1","123.24"
"16659","6/3/11 15:03","1","39.12"
"16660","5/13/11 10:44","4","1267.65"
"16665","12/12/10 14:03","1","135.4"
"16666","11/20/11 14:01","1","118.98"
"16667","2/28/11 12:57","2","570.13"
"16668","8/15/11 12:22","6","306.72"
"16669","9/22/11 14:18","3","1374.87"
"16670","8/25/11 17:22","11","4095.9"
"16671","6/28/11 11:20","3","1692.27"
"16672","9/28/11 11:49","20","8134.94"
"16674","9/2/11 13:59","2","319.61"
"16676","5/10/11 15:10","4","1592.12"
"16678","9/2/11 10:24","12","3109.99"
"16679","12/8/10 13:51","1","129.75"
"16680","10/27/11 17:35","1","183.7"
"16681","9/28/11 11:11","6","1770.34"
"16682","9/8/11 15:16","5","1028"
"16684","7/29/11 15:12","28","66653.56"
"16685","10/9/11 13:58","2","324.24"
"16686","9/2/11 17:38","7","3062.83"
"16688","12/8/11 15:24","4","1260.86"
"16689","9/25/11 11:39","2","422.6"
"16690","9/28/11 15:02","2","225.58"
"16692","3/28/11 14:46","2","1276"
"16693","3/13/11 11:06","2","482.01"
"16696","7/27/11 14:23","4","657.9"
"16697","4/12/11 17:12","1","112.75"
"16698","4/27/11 10:52","2","1998"
"16700","9/20/11 9:31","13","5076.55"
"16701","8/2/11 12:11","13","5398.3"
"16705","9/26/11 13:17","20","14034.99"
"16706","9/2/11 13:41","3","531.35"
"16708","10/25/11 12:20","1","656.63"
"16709","9/16/11 10:56","5","3029.87"
"16710","9/26/11 16:15","10","2483.04"
"16711","7/22/11 14:23","5","1651.03"
"16712","9/5/11 16:27","11","3645.43"
"16713","9/27/11 13:49","15","6923.13"
"16714","5/5/11 11:09","3","1161.53"
"16715","9/22/11 18:15","1","301.72"
"16716","3/18/11 10:03","2","901.2"
"16717","9/5/11 10:27","6","3858.38"
"16718","12/5/10 13:03","1","623.75"
"16719","9/26/11 10:39","7","1790.42"
"16720","11/13/11 16:22","1","155.24"
"16721","3/22/11 16:08","1","292.47"
"16722","9/1/11 11:38","13","4730.81"
"16723","9/9/11 13:01","2","589.15"
"16725","2/4/11 14:08","7","781.02"
"16726","5/27/11 13:00","5","1382.02"
"16727","12/10/10 13:48","1","272.82"
"16728","6/26/11 11:59","4","1054.67"
"16729","9/30/11 12:35","21","7239.92"
"16730","4/19/11 12:41","3","743.11"
"16732","11/8/11 9:54","1","603.75"
"16734","8/17/11 15:02","3","650.51"
"16735","9/22/11 11:49","5","2300.56"
"16737","10/17/11 13:03","1","417.6"
"16738","2/15/11 9:46","1","3.75"
"16739","6/16/11 9:17","1","323"
"16742","10/24/11 12:02","1","464.9"
"16743","8/18/11 18:15","7","2238.09"
"16744","9/4/11 12:10","7","1304.76"
"16745","9/2/11 13:10","17","7194.3"
"16746","9/25/11 14:52","18","6697.66"
"16747","11/2/11 11:37","2","836.06"
"16748","5/6/11 11:26","5","1515.9"
"16750","9/27/11 14:31","5","623.93"
"16751","11/9/11 10:48","1","1764.72"
"16752","12/2/10 12:18","1","207.5"
"16753","10/12/11 13:14","1","223.92"
"16754","12/2/10 17:38","1","2002.4"
"16755","8/17/11 13:21","3","1496.83"
"16756","5/9/11 9:33","1","239.4"
"16757","1/25/11 11:59","1","106.83"
"16758","10/5/11 14:47","1","369.34"
"16759","12/2/11 12:42","3","789.79"
"16761","9/4/11 11:15","1","316.62"
"16762","7/18/11 12:52","3","1501.38"
"16763","5/25/11 11:52","1","611.85"
"16764","9/28/11 12:36","13","2799.25"
"16765","2/18/11 15:41","1","34"
"16766","3/11/11 15:22","2","1145.6"
"16767","9/7/11 9:15","11","5580.6"
"16768","8/28/11 10:43","3","478.09"
"16769","3/24/11 13:41","1","380.39"
"16770","4/17/11 12:49","5","770.1"
"16771","9/25/11 14:52","5","2246.81"
"16773","10/13/11 14:37","1","171.59"
"16774","8/15/11 12:57","4","661.52"
"16775","9/28/11 16:35","11","1695.66"
"16776","10/10/11 13:04","1","388.28"
"16777","9/20/11 13:41","2","226.35"
"16778","9/26/11 13:48","2","245.94"
"16779","9/29/11 16:53","22","10629.72"
"16780","8/31/11 16:09","2","425.19"
"16781","12/2/10 14:26","1","311.25"
"16782","9/23/11 9:26","13","2279.9"
"16784","11/20/11 12:20","1","107.6"
"16788","8/8/11 14:53","2","597.48"
"16789","12/1/11 15:12","1","80.8"
"16790","12/6/11 11:53","6","1545.62"
"16791","8/9/11 13:22","7","1721.78"
"16792","3/2/11 14:41","2","110.38"
"16793","10/13/11 15:08","1","243.84"
"16794","9/11/11 15:50","10","1222.71"
"16795","12/9/10 14:08","1","414.88"
"16796","9/11/11 14:01","1","305.62"
"16800","11/28/11 14:06","1","1201.49"
"16801","6/29/11 15:33","4","1619.73"
"16803","10/5/11 14:28","1","332.3"
"16804","3/14/11 15:48","3","536.99"
"16805","6/19/11 11:23","2","460.59"
"16806","8/28/11 15:27","4","801.49"
