customer_id,last_purchase,frequency,monetary,recency,R,F,M,RFM_Score
12893,2011-11-09 12:34:00,1,188.14,29,3,1,1,311
12895,2011-09-14 08:35:00,2,372.8,86,2,2,1,221
12897,2011-05-19 12:13:00,2,216.5,204,1,2,1,121
12901,2011-09-19 13:39:00,28,17654.54,80,3,3,3,333
12902,2011-03-20 12:06:00,1,138.68,264,1,1,1,111
12904,2011-06-20 13:18:00,2,509.58,171,1,2,2,122
12906,2011-09-22 15:03:00,5,2919.81,77,3,3,3,333
12908,2011-06-16 15:39:00,2,750.0,175,1,2,2,122
12909,2011-09-13 12:22:00,5,2178.67,86,2,3,3,233
12910,2011-09-22 12:55:00,8,3075.04,77,3,3,3,333
12912,2011-12-07 08:55:00,5,1662.3,2,3,3,3,333
12913,2011-03-02 10:49:00,5,2483.63,282,1,3,3,133
12915,2011-07-14 11:34:00,2,363.65,148,2,2,1,221
12916,2011-07-24 10:35:00,4,3006.15,138,2,3,3,233
12917,2011-08-03 16:42:00,1,594.0,127,2,1,2,212
12919,2011-08-15 11:39:00,6,1335.19,116,2,3,3,233
12920,2011-11-22 15:05:00,1,164.23,16,3,1,1,311
12921,2011-09-02 13:01:00,37,16587.09,97,2,3,3,233
12922,2011-07-01 15:35:00,1,405.38,160,1,1,2,112
12923,2011-10-06 16:20:00,1,176.97,63,3,1,1,311
12924,2011-09-12 13:55:00,4,933.7,87,2,3,2,232
12925,2011-09-26 11:05:00,2,694.05,74,3,2,2,322
12928,2011-07-15 08:09:00,5,2062.7,147,2,3,3,233
12929,2011-02-01 12:08:00,1,117.85,311,1,1,1,111
12930,2011-09-22 15:18:00,2,415.8,77,3,2,2,322
12931,2011-08-04 18:07:00,15,42055.96,126,2,3,3,233
12933,2011-06-21 16:13:00,3,607.53,170,1,2,2,122
12935,2011-08-22 12:22:00,7,2160.7,108,2,3,3,233
12936,2011-09-22 13:51:00,4,1063.9,77,3,3,2,332
12937,2011-09-29 14:38:00,4,1504.27,70,3,3,3,333
12938,2011-11-14 11:21:00,1,114.14,25,3,1,1,311
12939,2011-09-21 13:35:00,8,11581.8,78,3,3,3,333
12940,2011-09-13 10:16:00,2,913.54,87,2,2,2,222
12942,2011-07-31 14:39:00,3,683.9,130,2,2,2,222
12944,2010-12-20 10:41:00,2,604.51,354,1,2,2,122
12945,2011-02-24 14:15:00,1,462.95,287,1,1,2,112
12947,2011-07-19 10:06:00,6,1603.99,143,2,3,3,233
12948,2011-08-26 14:45:00,7,2064.95,104,2,3,3,233
12949,2011-08-17 15:11:00,8,4167.22,113,2,3,3,233
12950,2011-12-07 13:17:00,3,1843.0,1,3,2,3,323
12951,2011-06-19 10:35:00,6,1064.07,173,1,3,2,132
12952,2011-09-22 16:37:00,4,1387.79,77,3,3,3,333
12953,2011-11-30 09:24:00,1,329.85,9,3,1,1,311
12955,2011-09-08 12:48:00,11,4757.16,91,2,3,3,233
12956,2011-02-06 16:08:00,1,108.07,305,1,1,1,111
12957,2011-09-29 12:01:00,8,4017.54,71,3,3,3,333
12962,2011-08-18 13:38:00,2,266.39,112,2,2,1,221
12963,2011-09-16 09:03:00,8,1856.63,84,3,3,3,333
12965,2011-09-11 15:31:00,1,771.91,88,2,1,2,212
12966,2011-11-30 12:38:00,1,160.18,8,3,1,1,311
12967,2010-12-03 09:49:00,2,1660.9,371,1,2,3,123
12968,2011-08-19 15:44:00,1,135.95,111,2,1,1,211
12970,2011-12-02 14:30:00,4,452.24,6,3,3,2,332
12971,2011-09-08 14:02:00,86,11189.91,91,2,3,3,233
12974,2011-05-26 09:33:00,1,144.8,197,1,1,1,111
12976,2011-05-12 09:55:00,1,738.6,211,1,1,2,112
12977,2011-07-06 16:40:00,1,39.24,155,2,1,1,211
12980,2011-07-05 09:34:00,9,7374.9,157,2,3,3,233
12981,2011-07-29 14:14:00,2,372.22,132,2,2,1,221
12982,2011-04-11 11:51:00,1,390.54,242,1,1,2,112
12984,2011-11-21 12:37:00,1,97.5,17,3,1,1,311
12985,2011-12-09 10:46:00,2,1239.38,0,3,2,3,323
12987,2011-09-27 12:03:00,2,558.7,73,3,2,2,322
12988,2011-02-20 14:31:00,1,535.32,291,1,1,2,112
12989,2011-09-12 15:43:00,15,6924.11,87,2,3,3,233
12990,2011-06-07 14:27:00,3,409.5,184,1,2,2,122
12991,2011-08-19 14:39:00,2,503.76,111,2,2,2,222
12993,2011-08-11 12:01:00,4,414.76,120,2,3,2,232
12994,2011-08-11 17:02:00,3,974.42,119,2,2,2,222
12995,2011-09-15 15:44:00,1,211.32,84,3,1,1,311
12997,2011-09-12 08:24:00,4,1226.89,88,2,3,3,233
12999,2011-05-27 13:24:00,3,455.88,195,1,2,2,122
13000,2011-08-25 10:43:00,3,534.85,106,2,2,2,222
13001,2011-07-04 16:08:00,13,9818.82,157,2,3,3,233
13002,2011-01-25 15:18:00,1,120.95,317,1,1,1,111
13003,2011-08-26 10:50:00,3,149.05,105,2,2,1,221
13004,2011-09-23 08:30:00,18,5655.91,77,3,3,3,333
13005,2011-06-19 10:53:00,2,513.7,173,1,2,2,122
13006,2011-10-14 13:49:00,1,81.57,55,3,1,1,311
13008,2011-01-20 14:24:00,1,229.47,322,1,1,1,111
13011,2010-12-02 17:22:00,1,50.55,371,1,1,1,111
13012,2011-09-22 16:53:00,8,1661.84,77,3,3,3,333
13013,2011-09-08 11:46:00,13,4810.94,92,2,3,3,233
13014,2011-09-26 10:35:00,10,3466.28,74,3,3,3,333
13015,2011-05-26 16:25:00,5,3346.28,196,1,3,3,133
13016,2011-09-27 14:08:00,3,789.89,72,3,2,2,322
13017,2011-12-02 15:53:00,1,204.0,6,3,1,1,311
13018,2011-09-08 12:01:00,28,7277.7,92,2,3,3,233
13021,2011-09-30 15:03:00,9,2616.38,69,3,3,3,333
13023,2011-08-02 09:34:00,2,689.9,129,2,2,2,222
13026,2011-09-08 10:01:00,5,975.36,92,2,3,2,232
13027,2011-08-18 09:39:00,6,6912.0,113,2,3,3,233
13028,2011-11-17 11:10:00,2,661.32,22,3,2,2,322
13029,2011-07-24 11:37:00,3,1247.5,138,2,2,3,223
13030,2010-12-06 14:31:00,2,799.48,367,1,2,2,122
13032,2011-09-13 16:40:00,2,1010.18,86,2,2,2,222
13033,2010-12-17 14:23:00,1,190.55,356,1,1,1,111
13034,2010-12-05 14:52:00,2,642.77,368,1,2,2,122
13035,2011-09-27 08:57:00,2,921.88,73,3,2,2,322
13037,2011-07-24 15:46:00,3,881.07,137,2,2,2,222
13038,2011-09-20 14:37:00,3,908.46,79,3,2,2,322
13040,2011-12-01 10:38:00,2,676.99,8,3,2,2,322
13043,2011-03-11 14:52:00,1,516.42,272,1,1,2,112
13044,2011-02-21 15:20:00,1,560.47,290,1,1,2,112
13045,2011-09-01 15:04:00,1,305.28,98,2,1,1,211
13046,2011-03-18 15:43:00,2,629.31,265,1,2,2,122
13047,2011-08-04 17:58:00,10,3237.54,126,2,3,3,233
13048,2011-08-18 11:23:00,4,1835.91,113,2,3,3,233
13049,2011-10-06 15:31:00,2,656.68,63,3,2,2,322
13050,2011-08-25 14:21:00,17,5836.86,105,2,3,3,233
13052,2011-05-11 14:12:00,1,348.15,211,1,1,1,111
13055,2011-09-22 14:26:00,3,1214.41,77,3,2,3,323
13058,2011-07-11 12:01:00,3,271.4,151,2,2,1,221
13059,2011-04-04 10:40:00,1,183.4,249,1,1,1,111
13060,2011-03-31 11:37:00,1,307.53,253,1,1,1,111
13061,2011-09-28 16:04:00,1,248.61,71,3,1,1,311
13062,2011-06-01 15:12:00,1,346.98,190,1,1,1,111
13064,2011-09-12 13:56:00,4,1119.49,87,2,3,2,232
13065,2010-12-01 16:52:00,1,205.86,372,1,1,1,111
13066,2011-11-07 17:06:00,2,470.8,31,3,2,2,322
13067,2011-09-18 13:38:00,1,115.46,81,3,1,1,311
13068,2011-11-29 15:00:00,2,344.0,9,3,2,1,321
13069,2011-09-01 11:48:00,24,4436.12,99,2,3,3,233
13070,2011-05-31 13:45:00,1,228.8,191,1,1,1,111
13072,2011-03-18 08:12:00,1,177.15,266,1,1,1,111
13075,2011-08-02 10:19:00,1,919.61,129,2,1,2,212
13077,2011-02-22 16:19:00,4,729.27,289,1,3,2,132
13078,2011-09-18 12:15:00,26,12627.94,82,3,3,3,333
13079,2011-09-09 15:25:00,5,220.1,90,2,3,1,231
13080,2011-06-13 14:59:00,1,58.08,178,1,1,1,111
13081,2011-07-19 11:47:00,11,28337.38,143,2,3,3,233
13082,2011-08-05 16:16:00,9,3613.63,125,2,3,3,233
13083,2011-09-25 10:46:00,2,303.75,75,3,2,1,321
13085,2011-07-05 12:11:00,2,416.08,157,2,2,2,222
13089,2011-09-30 10:19:00,97,58825.83,70,3,3,3,333
13090,2011-07-26 14:51:00,14,8910.82,135,2,3,3,233
13091,2011-11-11 15:54:00,1,345.82,27,3,1,1,311
13092,2011-09-30 11:18:00,5,477.83,70,3,3,2,332
13093,2011-03-09 12:14:00,8,7832.47,275,1,3,3,133
13094,2011-09-20 14:57:00,12,1927.32,79,3,3,3,333
13095,2011-09-30 12:03:00,1,74.4,70,3,1,1,311
13097,2011-09-23 12:58:00,10,6010.42,76,3,3,3,333
13098,2011-09-06 15:34:00,28,28882.44,93,2,3,3,233
13099,2011-09-01 17:40:00,1,207.36,98,2,1,1,211
13101,2011-04-19 14:37:00,1,101.19,233,1,1,1,111
13102,2011-09-19 14:43:00,24,6424.09,80,3,3,3,333
13103,2011-10-31 09:38:00,1,243.94,39,3,1,1,311
13104,2011-09-15 11:20:00,6,1098.48,85,2,3,2,232
13106,2011-07-29 15:12:00,1,76.5,132,2,1,1,211
13107,2011-09-15 09:41:00,4,1531.62,85,2,3,3,233
13108,2010-12-02 10:35:00,1,350.06,372,1,1,1,111
13109,2011-07-05 14:56:00,2,786.54,156,2,2,2,222
13110,2011-07-25 16:20:00,7,1488.67,136,2,3,3,233
13113,2011-08-09 12:00:00,24,12245.96,122,2,3,3,233
13115,2011-06-08 16:15:00,4,2294.78,183,1,3,3,133
13116,2011-07-24 14:33:00,1,501.14,137,2,1,2,212
13117,2011-08-10 10:09:00,8,984.91,121,2,3,2,232
13118,2011-05-15 13:22:00,5,1197.81,207,1,3,3,133
13120,2011-04-15 10:19:00,1,30.6,238,1,1,1,111
13121,2011-03-15 16:47:00,1,283.73,268,1,1,1,111
13122,2011-09-06 15:53:00,2,922.39,93,2,2,2,222
13124,2011-09-11 12:45:00,3,3866.33,88,2,2,3,223
13126,2011-09-28 10:29:00,8,2099.64,72,3,3,3,333
13127,2011-09-23 10:26:00,1,259.17,77,3,1,1,311
13130,2011-09-06 15:30:00,1,64.0,93,2,1,1,211
13131,2011-09-29 17:16:00,3,1073.3,70,3,2,2,322
13132,2011-03-23 12:44:00,1,77.3,260,1,1,1,111
13133,2011-03-11 10:31:00,2,109.8,273,1,2,1,121
13134,2011-09-15 10:35:00,4,1793.58,85,2,3,3,233
13135,2011-05-27 10:52:00,1,3096.0,196,1,1,3,113
13136,2011-09-13 11:39:00,5,2607.61,87,2,3,3,233
13137,2011-09-08 12:42:00,8,3650.41,91,2,3,3,233
13138,2011-09-20 15:31:00,6,962.39,79,3,3,2,332
13139,2011-09-28 13:13:00,7,5064.94,71,3,3,3,333
13140,2011-08-23 15:33:00,3,423.72,107,2,2,2,222
13141,2011-09-16 09:54:00,5,2388.75,84,3,3,3,333
13142,2011-11-20 16:07:00,1,307.09,18,3,1,1,311
13144,2011-01-11 11:15:00,1,110.95,332,1,1,1,111
13145,2011-09-09 10:10:00,4,618.52,91,2,3,2,232
13146,2011-11-13 15:29:00,1,228.91,25,3,1,1,311
13147,2011-09-01 12:28:00,4,712.8,98,2,3,2,232
13148,2011-07-03 12:36:00,12,3707.12,158,1,3,3,133
13149,2011-08-25 13:40:00,4,1676.06,105,2,3,3,233
13151,2011-02-17 12:29:00,1,1257.87,294,1,1,3,113
13153,2011-12-04 12:14:00,1,486.22,5,3,1,2,312
13155,2011-09-21 10:27:00,4,971.76,79,3,3,2,332
13157,2011-07-21 14:34:00,4,1741.22,140,2,3,3,233
13158,2011-09-06 11:58:00,4,1201.06,94,2,3,3,233
13159,2011-08-25 15:12:00,4,1437.85,105,2,3,3,233
13160,2011-11-17 13:07:00,1,91.8,21,3,1,1,311
13161,2011-01-30 14:03:00,1,112.75,312,1,1,1,111
13162,2011-08-09 15:59:00,4,1688.29,121,2,3,3,233
13165,2010-12-23 14:06:00,2,1021.48,350,1,2,2,122
13166,2011-03-01 15:16:00,1,417.2,282,1,1,2,112
13167,2011-08-01 12:12:00,4,791.33,130,2,3,2,232
13168,2011-05-24 13:56:00,4,1319.19,198,1,3,3,133
13169,2011-04-01 14:24:00,2,712.88,251,1,2,2,122
13170,2011-11-13 12:19:00,1,116.01,25,3,1,1,311
13171,2011-02-13 14:16:00,3,468.41,298,1,2,2,122
13173,2010-12-07 14:30:00,2,353.65,366,1,2,1,121
13174,2010-12-05 16:24:00,3,2817.03,368,1,2,3,123
13176,2011-10-24 15:43:00,1,492.84,45,3,1,2,312
13177,2011-10-06 09:56:00,1,282.45,64,3,1,1,311
13178,2011-09-27 13:21:00,11,5725.47,72,3,3,3,333
13182,2011-10-25 13:46:00,1,121.18,44,3,1,1,311
13183,2011-09-14 10:42:00,9,3957.78,86,2,3,3,233
13184,2011-08-01 11:12:00,10,1701.29,130,2,3,3,233
13185,2011-03-17 11:56:00,1,71.4,267,1,1,1,111
13186,2011-09-07 11:46:00,3,1575.89,93,2,2,3,223
13187,2011-01-06 18:57:00,1,236.02,336,1,1,1,111
13188,2011-11-28 15:28:00,1,114.6,10,3,1,1,311
13189,2011-08-16 13:12:00,2,260.68,114,2,2,1,221
13192,2011-09-05 14:13:00,2,911.94,94,2,2,2,222
13193,2011-10-09 14:30:00,1,117.88,60,3,1,1,311
13194,2011-07-27 09:01:00,1,60.7,135,2,1,1,211
13196,2011-09-16 12:48:00,4,1797.78,83,3,3,3,333
13198,2011-08-11 12:48:00,6,3401.24,119,2,3,3,233
13199,2011-09-08 14:53:00,38,9817.12,91,2,3,3,233
13200,2011-09-26 14:00:00,4,870.09,73,3,3,2,332
13203,2011-08-11 10:29:00,4,869.46,120,2,3,2,232
13207,2011-07-12 11:35:00,2,250.26,150,2,2,1,221
13208,2011-07-07 14:18:00,6,1223.9,154,2,3,3,233
13209,2011-08-03 12:10:00,8,5891.61,128,2,3,3,233
13210,2011-09-07 08:18:00,1,353.48,93,2,1,1,211
13211,2011-09-05 17:36:00,3,1197.42,94,2,2,3,223
13212,2011-11-20 12:40:00,3,788.08,18,3,2,2,322
13213,2011-08-03 13:06:00,5,1520.58,127,2,3,3,233
13216,2011-03-17 12:18:00,1,333.74,266,1,1,1,111
13217,2011-08-09 15:32:00,3,533.98,121,2,2,2,222
13218,2011-08-04 16:59:00,1,62.64,126,2,1,1,211
13220,2011-09-22 13:38:00,4,819.29,77,3,3,2,332
13221,2011-04-13 16:58:00,2,847.41,239,1,2,2,122
13223,2011-05-23 13:03:00,2,163.2,199,1,2,1,121
13224,2011-07-11 14:10:00,2,2155.95,150,2,2,3,223
13225,2011-07-19 16:36:00,7,6463.84,142,2,3,3,233
13226,2011-03-11 14:35:00,1,108.21,272,1,1,1,111
13227,2011-05-22 11:47:00,1,257.7,201,1,1,1,111
13228,2011-09-19 14:28:00,1,358.0,80,3,1,1,311
13229,2011-04-28 12:07:00,1,160.95,225,1,1,1,111
13230,2011-07-24 16:18:00,14,2806.97,137,2,3,3,233
13232,2011-09-02 13:18:00,7,1357.6,97,2,3,3,233
13233,2011-09-26 13:25:00,2,605.12,73,3,2,2,322
13235,2011-05-11 17:13:00,1,1031.07,211,1,1,2,112
13236,2011-08-25 08:58:00,2,744.85,106,2,2,2,222
13238,2011-06-29 12:12:00,4,700.73,163,1,3,2,132
13239,2011-03-23 10:25:00,1,329.56,261,1,1,1,111
13240,2011-09-04 14:08:00,4,663.65,95,2,3,2,232
13242,2011-08-19 12:53:00,3,270.4,111,2,2,1,221
13243,2011-05-20 13:14:00,1,600.07,202,1,1,2,112
13244,2011-09-08 11:46:00,1,121.74,92,2,1,1,211
13245,2011-10-20 11:40:00,1,430.5,50,3,1,2,312
13246,2011-06-16 12:51:00,6,1987.3,175,1,3,3,133
13247,2011-09-18 11:31:00,4,501.12,82,3,3,2,332
13248,2011-08-07 12:40:00,2,465.68,123,2,2,2,222
13249,2011-09-08 13:26:00,3,711.41,91,2,2,2,222
13253,2011-07-06 10:09:00,2,1030.4,156,2,2,2,222
13255,2010-12-01 11:58:00,2,399.51,373,1,2,2,122
13256,2011-11-25 15:57:00,1,0.0,13,3,1,1,311
13258,2011-05-18 13:11:00,3,698.58,204,1,2,2,122
13259,2011-10-09 10:48:00,1,292.32,61,3,1,1,311
13260,2011-10-09 13:21:00,1,557.62,60,3,1,2,312
13261,2011-03-16 12:22:00,2,944.1,267,1,2,2,122
13262,2011-03-21 15:06:00,1,200.29,262,1,1,1,111
13263,2011-09-30 10:45:00,35,7454.07,70,3,3,3,333
13265,2011-09-12 09:36:00,5,2107.66,88,2,3,3,233
13266,2011-09-25 11:28:00,12,3834.26,75,3,3,3,333
13267,2011-09-08 15:36:00,19,4521.49,91,2,3,3,233
13268,2011-09-16 11:27:00,11,3214.69,84,3,3,3,333
13269,2011-09-12 12:45:00,15,5346.23,87,2,3,3,233
13270,2010-12-08 14:53:00,1,590.0,365,1,1,2,112
13271,2011-11-02 14:31:00,1,217.38,36,3,1,1,311
13272,2011-09-11 12:06:00,2,276.56,89,2,2,1,221
13273,2011-08-18 14:02:00,1,138.98,112,2,1,1,211
13276,2011-09-01 10:03:00,2,590.93,99,2,2,2,222
13277,2011-08-15 14:50:00,4,258.4,115,2,3,1,231
13278,2011-10-30 11:49:00,1,542.73,40,3,1,2,312
13279,2011-09-22 17:24:00,1,137.75,77,3,1,1,311
13280,2011-08-09 13:14:00,3,814.86,121,2,2,2,222
13282,2011-06-30 13:17:00,3,1132.14,161,1,2,2,122
13283,2011-06-07 12:39:00,2,93.66,184,1,2,1,121
13284,2011-01-13 09:23:00,1,201.19,330,1,1,1,111
13285,2011-07-01 14:53:00,4,2709.12,160,1,3,3,133
13291,2011-07-07 10:36:00,1,361.11,155,2,1,1,211
13292,2011-02-28 15:00:00,2,578.94,283,1,2,2,122
13294,2011-06-03 08:54:00,2,873.74,189,1,2,2,122
13295,2010-12-15 11:21:00,1,201.2,359,1,1,1,111
13296,2011-07-25 13:46:00,1,87.4,136,2,1,1,211
13297,2011-12-02 09:32:00,4,2089.85,7,3,3,3,333
13298,2011-12-08 13:11:00,1,360.0,0,3,1,1,311
13299,2011-03-16 12:55:00,1,142.5,267,1,1,1,111
13300,2011-06-23 13:09:00,1,371.89,168,1,1,1,111
13301,2011-08-28 11:25:00,4,618.09,103,2,3,2,232
13302,2011-07-07 17:56:00,1,63.75,154,2,1,1,211
13304,2010-12-23 14:35:00,1,300.42,350,1,1,1,111
13305,2011-09-08 10:02:00,10,2000.86,92,2,3,3,233
13307,2011-08-11 17:14:00,1,15.0,119,2,1,1,211
13308,2011-05-20 13:13:00,3,1385.51,202,1,2,3,123
13309,2011-09-12 14:15:00,5,1456.79,87,2,3,3,233
13310,2011-05-17 13:26:00,3,1132.03,205,1,2,2,122
13311,2011-07-12 14:26:00,2,598.57,149,2,2,2,222
13313,2011-07-21 18:19:00,5,1555.32,140,2,3,3,233
13314,2011-09-27 10:20:00,3,775.94,73,3,2,2,322
13316,2011-09-21 12:14:00,4,5977.73,79,3,3,3,333
13317,2011-05-25 10:35:00,6,2273.68,198,1,3,3,133
13318,2011-12-08 18:51:00,3,640.76,0,3,2,2,322
13319,2011-09-09 10:24:00,26,10845.55,91,2,3,3,233
13320,2011-09-22 18:07:00,4,1548.7,77,3,3,3,333
13321,2011-09-28 15:24:00,2,567.36,71,3,2,2,322
13322,2011-11-22 14:21:00,1,199.48,16,3,1,1,311
13323,2011-09-16 13:23:00,5,787.85,83,3,3,2,332
13324,2011-09-11 12:34:00,10,7121.95,88,2,3,3,233
13325,2011-09-19 10:36:00,1,675.3,81,3,1,2,312
13327,2011-08-19 11:55:00,8,3627.77,112,2,3,3,233
13328,2011-01-27 15:22:00,1,1308.48,315,1,1,3,113
13329,2010-12-08 10:11:00,2,789.0,366,1,2,2,122
13330,2011-09-08 12:27:00,3,1140.93,91,2,2,2,222
13332,2011-11-25 13:30:00,1,350.9,13,3,1,1,311
13334,2011-09-18 15:21:00,3,3536.82,81,3,2,3,323
13336,2011-09-23 14:05:00,1,795.12,76,3,1,2,312
13338,2011-07-05 09:06:00,1,487.02,157,2,1,2,212
13339,2011-05-23 08:31:00,1,860.12,200,1,1,2,112
13340,2011-08-26 09:55:00,7,10736.48,105,2,3,3,233
13341,2011-03-24 09:50:00,1,775.85,260,1,1,2,112
13343,2011-06-15 12:24:00,1,353.43,176,1,1,1,111
13344,2011-03-07 10:28:00,3,2543.72,277,1,2,3,123
13345,2011-02-25 09:01:00,1,389.5,287,1,1,2,112
13347,2011-09-30 13:28:00,1,341.36,69,3,1,1,311
13348,2011-10-06 17:28:00,1,233.76,63,3,1,1,311
13349,2011-11-29 08:07:00,1,247.32,10,3,1,1,311
13350,2011-09-21 13:33:00,2,979.12,78,3,2,2,322
13351,2011-10-04 12:55:00,1,373.94,65,3,1,1,311
13352,2011-10-10 13:55:00,1,397.98,59,3,1,2,312
13354,2011-09-29 13:17:00,1,743.53,70,3,1,2,312
13355,2011-08-09 14:48:00,1,674.7,121,2,1,2,212
13356,2011-09-20 14:33:00,1,768.24,79,3,1,2,312
13357,2011-03-27 13:56:00,1,609.95,256,1,1,2,112
13358,2011-03-16 11:52:00,1,439.03,268,1,1,2,112
13359,2011-10-07 09:30:00,1,439.56,63,3,1,2,312
13362,2011-04-08 08:21:00,4,3090.74,245,1,3,3,133
13363,2011-11-22 12:40:00,2,992.5,16,3,2,2,322
13364,2011-09-29 18:13:00,1,134.96,70,3,1,1,311
13365,2011-05-06 12:00:00,2,2225.37,217,1,2,3,123
13366,2011-10-20 13:37:00,1,56.16,49,3,1,1,311
13368,2011-03-28 09:59:00,2,623.4,256,1,2,2,122
13369,2010-12-09 11:30:00,1,308.28,365,1,1,1,111
13370,2010-12-03 10:26:00,1,754.87,371,1,1,2,112
13372,2011-09-11 12:46:00,1,378.64,88,2,1,1,211
13373,2011-07-04 12:19:00,3,3312.25,157,2,2,3,223
13375,2011-09-12 10:19:00,1,778.65,88,2,1,2,212
13376,2011-09-01 16:16:00,3,1019.76,98,2,2,2,222
13379,2011-07-26 12:26:00,3,572.56,135,2,2,2,222
13381,2011-09-11 15:35:00,6,3639.31,88,2,3,3,233
13382,2011-03-04 10:03:00,1,222.99,280,1,1,1,111
13384,2011-09-27 11:35:00,7,4151.93,73,3,3,3,333
13385,2011-01-14 09:52:00,1,534.57,329,1,1,2,112
13388,2011-07-31 12:52:00,2,677.1,130,2,2,2,222
13389,2011-09-26 09:52:00,3,797.96,74,3,2,2,322
13390,2011-09-26 08:38:00,1,544.08,74,3,1,2,312
13391,2011-05-20 10:50:00,1,59.8,203,1,1,1,111
13394,2011-09-22 16:20:00,8,2520.02,77,3,3,3,333
13395,2011-06-07 15:04:00,1,307.72,184,1,1,1,111
13396,2011-11-10 16:59:00,2,1360.99,28,3,2,3,323
13397,2011-09-28 10:56:00,5,1544.13,72,3,3,3,333
13398,2011-05-31 13:17:00,1,457.34,191,1,1,2,112
13402,2011-08-04 15:51:00,2,621.23,126,2,2,2,222
13403,2011-11-22 08:28:00,1,75.0,17,3,1,1,311
13404,2011-05-11 11:57:00,2,252.49,212,1,2,1,121
13405,2011-09-26 17:01:00,3,572.45,73,3,2,2,322
13408,2011-09-25 14:41:00,62,28117.04,74,3,3,3,333
13410,2011-09-26 11:39:00,5,1003.06,74,3,3,2,332
13411,2011-08-24 13:57:00,1,213.55,106,2,1,1,211
13414,2011-07-05 12:52:00,3,1390.5,156,2,2,3,223
13416,2011-09-19 14:43:00,2,712.5,80,3,2,2,322
13417,2011-05-18 16:26:00,2,640.83,204,1,2,2,122
13418,2011-09-02 09:43:00,18,6127.43,98,2,3,3,233
13419,2011-10-07 12:49:00,1,221.06,62,3,1,1,311
13420,2011-07-13 08:48:00,2,159.85,149,2,2,1,221
13421,2011-02-22 15:46:00,2,1851.08,289,1,2,3,123
13422,2011-10-06 13:42:00,1,2626.3,63,3,1,3,313
13425,2011-08-23 17:13:00,3,1624.21,107,2,2,3,223
13426,2011-09-11 11:59:00,10,3641.32,89,2,3,3,233
13427,2011-08-11 12:53:00,3,582.6,119,2,2,2,222
13428,2011-11-29 14:20:00,1,218.47,9,3,1,1,311
13429,2011-09-25 15:59:00,4,1006.8,74,3,3,2,332
13430,2011-09-14 14:26:00,2,679.45,85,2,2,2,222
13431,2011-09-12 11:25:00,2,1269.1,88,2,2,3,223
13434,2011-09-04 10:35:00,2,534.24,96,2,2,2,222
13435,2011-09-25 15:15:00,7,3809.89,74,3,3,3,333
13436,2011-12-08 10:33:00,1,196.89,1,3,1,1,311
13437,2011-09-01 18:20:00,7,3408.06,98,2,3,3,233
13439,2011-03-29 14:20:00,1,283.71,254,1,1,1,111
13441,2011-09-09 09:38:00,1,296.64,91,2,1,1,211
13447,2011-11-06 11:56:00,3,1129.14,33,3,2,2,322
13448,2011-09-20 12:53:00,6,3539.37,79,3,3,3,333
13449,2011-11-16 08:28:00,1,291.88,23,3,1,1,311
13450,2011-09-11 14:00:00,6,2043.72,88,2,3,3,233
13451,2011-08-05 16:43:00,5,2976.15,125,2,3,3,233
13452,2011-03-25 14:19:00,2,590.0,258,1,2,2,122
13453,2011-06-27 09:34:00,2,356.98,165,1,2,1,121
13455,2010-12-08 13:11:00,2,1058.34,365,1,2,2,122
13456,2011-07-07 13:52:00,6,1766.72,154,2,3,3,233
13458,2011-09-01 12:46:00,14,9646.57,98,2,3,3,233
13460,2011-11-10 17:17:00,2,183.44,28,3,2,1,321
13461,2011-07-24 11:32:00,3,1445.0,138,2,2,3,223
13462,2011-04-01 11:20:00,1,151.5,252,1,1,1,111
13464,2011-10-12 15:01:00,1,674.68,57,3,1,2,312
13466,2011-06-08 16:39:00,1,307.9,183,1,1,1,111
13467,2011-11-03 16:56:00,2,1083.71,35,3,2,2,322
13468,2011-09-08 10:52:00,37,5704.97,92,2,3,3,233
13470,2011-09-01 14:57:00,2,165.0,98,2,2,1,221
13471,2011-12-08 15:44:00,4,2531.58,0,3,3,3,333
13473,2011-10-10 11:20:00,2,422.64,60,3,2,2,322
13474,2011-04-17 13:53:00,1,229.59,235,1,1,1,111
13475,2011-06-01 13:52:00,4,1431.78,190,1,3,3,133
13476,2011-06-14 12:00:00,2,1238.47,178,1,2,3,123
13477,2011-07-24 13:17:00,6,1454.58,137,2,3,3,233
13479,2011-05-23 10:45:00,2,300.95,200,1,2,1,121
13481,2011-08-23 13:28:00,5,1804.56,107,2,3,3,233
13482,2011-04-21 17:03:00,1,184.64,231,1,1,1,111
13483,2011-10-05 11:53:00,1,140.34,65,3,1,1,311
13484,2011-04-12 16:30:00,1,313.8,240,1,1,1,111
13485,2011-04-20 13:58:00,1,454.24,232,1,1,2,112
13486,2011-09-22 13:13:00,3,1122.41,77,3,2,2,322
13487,2011-05-10 16:19:00,3,575.4,212,1,2,2,122
13488,2011-09-28 13:04:00,13,8968.31,71,3,3,3,333
13489,2011-08-26 13:16:00,4,449.52,104,2,3,2,232
13491,2011-07-15 09:00:00,10,1215.82,147,2,3,3,233
13492,2011-07-26 14:25:00,3,1269.84,135,2,2,3,223
13493,2011-03-09 15:35:00,2,618.63,274,1,2,2,122
13494,2011-02-01 11:58:00,1,316.26,311,1,1,1,111
13495,2011-04-21 15:15:00,5,2044.87,231,1,3,3,133
